MEMBER_KEY,MEMBER_NAME_x,YEAR,YEARLY_SPEND,TARGET_SPEND,MEMBER_NAME_y,BUSINESS_TYPE,POSTCODE_AREA,SECTOR_1,SECTOR_2,SIC_CODES,TRADE_COUNTER,WEB_PRESENCE
df8003ffb8dd683820c1d3e944690abb,C R Hollands Industrial Supplies South Wales Ltd,2021,1659.31,,C R Hollands Industrial Supplies Ltd,Member,GL,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46620,False,True
df8003ffb8dd683820c1d3e944690abb,C R Hollands Industrial Supplies South Wales Ltd,2021,1659.31,,C R Hollands Industrial Supplies South Wales Ltd,Member,SA,Cutting Tools Specialist,,46620,False,True
dfde26913eb70c39a56c00ff42183dab,Terratruck Distribution Services Ltd Leicester,2018,6395.120000000001,,Terratruck Distribution Services Ltd Leicester,Member,LE,,,,False,False
dfde26913eb70c39a56c00ff42183dab,Terratruck Distribution Services Ltd Leicester,2018,6395.120000000001,,Terratruck Distribution Services Ltd Hucknall,Member,NG,,,,False,False
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2016,1298719.86,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2016,1298719.86,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2016,1298719.86,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2017,1482226.91,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2017,1482226.91,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2017,1482226.91,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2018,1818178.21,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2018,1818178.21,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2018,1818178.21,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2019,12808.04,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2019,12808.04,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2019,12808.04,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2020,10163.41,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2020,10163.41,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2020,10163.41,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2021,6681.73,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2021,6681.73,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Group Ltd (Aberdeen),2021,6681.73,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Tools & Supplies Ltd,2016,6893.509999999999,,Gibb Group Ltd (Aberdeen),Member,AB,Industrial Distribution,Oil & Gas,43999,True,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Tools & Supplies Ltd,2016,6893.509999999999,,Gibb Group Ltd (Great Yarmouth),Member,NR,Industrial Distribution,,,False,True
e08d5d45dcb165d784ad833e2c5d7a62,Gibb Tools & Supplies Ltd,2016,6893.509999999999,,Gibb Group Teesside Ltd,Member,TS,Industrial Distribution,,,False,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2016,76047.67,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2017,85210.07,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2018,98486.72,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2019,2308.34,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2020,758.11,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e1442dae3b2ff12ba24b48061ef6fc16,Airport Bearing Co Ltd,2021,111.67,,Airport Bearing Co Ltd,Member,NG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2016,159700.66,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2017,147135.98,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2018,114219.42,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2019,61890.99,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2020,52597.93,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2021,48887.12,,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e2d8085048d12db3dc0e791791af1883,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,2022,4246.51,10000.0,Francis Kirk & Son Ltd (DO NOT USE) - USE TM0461,Member,M,Wholesaler,Construction Supplies,46900,True,True
e3a4a395335dba10a391b1d2bd51bb1d,Staytite Ltd,2020,8745.69,,Staytite Ltd,Member,HP,Industrial Distribution,,46760,True,True
e3a4a395335dba10a391b1d2bd51bb1d,Staytite Ltd,2021,43726.57,,Staytite Ltd,Member,HP,Industrial Distribution,,46760,True,True
e3a4a395335dba10a391b1d2bd51bb1d,Staytite Ltd,2022,84098.94,60000.0,Staytite Ltd,Member,HP,Industrial Distribution,,46760,True,True
e3a4a395335dba10a391b1d2bd51bb1d,Staytite Ltd,2023,49537.19,73848.0,Staytite Ltd,Member,HP,Industrial Distribution,,46760,True,True
e3a4a395335dba10a391b1d2bd51bb1d,Staytite Ltd,2024,3898.78,53676.0,Staytite Ltd,Member,HP,Industrial Distribution,,46760,True,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2016,56890.32,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2017,58776.56,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2018,385446.36,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2019,94722.83,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2020,24723.68,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e3a4e3182f906c2093054efa62674f20,Mech Metrology & Power Tools Ltd,2021,9213.69,,Mech Metrology & Power Tools Ltd,Member,PO,Industrial Distribution,Construction Supplies,46900,False,True
e42182f120069f293efee54ee336e24f,HR Ayton Ltd,2020,26179.7,,HR Ayton Ltd,Member,BT,Industrial Distribution,Engineering Supplies - Cutting Tools,,False,True
e42182f120069f293efee54ee336e24f,HR Ayton Ltd,2021,102938.65,,HR Ayton Ltd,Member,BT,Industrial Distribution,Engineering Supplies - Cutting Tools,,False,True
e42182f120069f293efee54ee336e24f,HR Ayton Ltd,2022,137684.63,73000.0,HR Ayton Ltd,Member,BT,Industrial Distribution,Engineering Supplies - Cutting Tools,,False,True
e42182f120069f293efee54ee336e24f,HR Ayton Ltd,2023,162904.28,122490.0,HR Ayton Ltd,Member,BT,Industrial Distribution,Engineering Supplies - Cutting Tools,,False,True
e42182f120069f293efee54ee336e24f,HR Ayton Ltd,2024,11981.81,141733.0,HR Ayton Ltd,Member,BT,Industrial Distribution,Engineering Supplies - Cutting Tools,,False,True
e462ca3bf09bad24de3fcbb8f5f0657e,Planet Welding Supplies Ltd,2016,210739.54,,Planet Welding Supplies Ltd,Member,NW,Traders Generalist,Engineering,46620,True,True
e462ca3bf09bad24de3fcbb8f5f0657e,Planet Welding Supplies Ltd,2017,220539.17,,Planet Welding Supplies Ltd,Member,NW,Traders Generalist,Engineering,46620,True,True
e462ca3bf09bad24de3fcbb8f5f0657e,Planet Welding Supplies Ltd,2018,214617.89,,Planet Welding Supplies Ltd,Member,NW,Traders Generalist,Engineering,46620,True,True
e462ca3bf09bad24de3fcbb8f5f0657e,Planet Welding Supplies Ltd,2020,120.24,,Planet Welding Supplies Ltd,Member,NW,Traders Generalist,Engineering,46620,True,True
e47cb34cf52a26dbb5bd466b38d52875,Premier Power Products Ltd (Yeovil),2021,207.36,,Premier Power Products Ltd (Yeovil),Member,BA,Automotive Specialist,Power Tools Specialist,46690,True,True
e47cb34cf52a26dbb5bd466b38d52875,Premier Power Products Ltd (Yeovil),2021,207.36,,Premier Power Products Ltd (Exeter),Member,EX,,,,False,True
e47cb34cf52a26dbb5bd466b38d52875,Premier Power Products Ltd (Yeovil),2021,207.36,,Premier Power Products Ltd (Plymouth),Member,PL,,,,True,True
e4f20ede24b69f9139e62802f831ac05,DFS Fixings Ltd,2020,14819.47,,DFS Fixings Ltd,Member,LE,Industrial Distribution,Construction Supplies,47789,True,True
e4f20ede24b69f9139e62802f831ac05,DFS Fixings Ltd,2021,82498.93,,DFS Fixings Ltd,Member,LE,Industrial Distribution,Construction Supplies,47789,True,True
e4f20ede24b69f9139e62802f831ac05,DFS Fixings Ltd,2022,129469.9,71000.0,DFS Fixings Ltd,Member,LE,Industrial Distribution,Construction Supplies,47789,True,True
e4f20ede24b69f9139e62802f831ac05,DFS Fixings Ltd,2023,149299.93,102370.0,DFS Fixings Ltd,Member,LE,Industrial Distribution,Construction Supplies,47789,True,True
e4f20ede24b69f9139e62802f831ac05,DFS Fixings Ltd,2024,332.65999999999997,169183.0,DFS Fixings Ltd,Member,LE,Industrial Distribution,Construction Supplies,47789,True,True
e4f8143c6b0cc4e28ba47d97f7188b2a,E D Elson Ltd T/A Healys Tools,2019,13664.4,,E D Elson Ltd T/A Healys Tools,Member,AL,Builders Merchant,Power Tools Specialist,,True,True
e4f8143c6b0cc4e28ba47d97f7188b2a,E D Elson Ltd T/A Healys Tools,2020,1299.6,,E D Elson Ltd T/A Healys Tools,Member,AL,Builders Merchant,Power Tools Specialist,,True,True
e520d2a2a009ccb79137051af7f24f08,PVR Direct,2017,363357.53,,PVR Direct,Member,BS,Janitorial Specialist,Janitorial Specialist,46620,True,True
e520d2a2a009ccb79137051af7f24f08,PVR Direct,2018,355101.06,,PVR Direct,Member,BS,Janitorial Specialist,Janitorial Specialist,46620,True,True
e520d2a2a009ccb79137051af7f24f08,PVR Direct,2019,2174.04,,PVR Direct,Member,BS,Janitorial Specialist,Janitorial Specialist,46620,True,True
e520d2a2a009ccb79137051af7f24f08,PVR Direct,2020,714.1899999999999,,PVR Direct,Member,BS,Janitorial Specialist,Janitorial Specialist,46620,True,True
e520d2a2a009ccb79137051af7f24f08,PVR Direct,2021,422.32,,PVR Direct,Member,BS,Janitorial Specialist,Janitorial Specialist,46620,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2019,539637.26,,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2019,539637.26,,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2020,1661662.95,,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2020,1661662.95,,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2021,1855112.53,,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2021,1855112.53,,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2022,2009762.21,1972000.0,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2022,2009762.21,1972000.0,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2023,1677975.5,1970623.0,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2023,1677975.5,1970623.0,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2024,422571.15,1921556.0,Kelvin Power Tools TA KPT,Supplier,,,,,,
e53f1edf6ca38d542b8497bbdf1713ba,Kelvin Power Tools,2024,422571.15,1921556.0,Kelvin Power Tools,Member,G,Power Tool Specialist,Power Tools Specialist,82990,True,True
e6375b51a0f24f08cde3a803bfcd90b8,Febrock Ltd T/A Tedbar Tinker Hire,2016,115960.31,,Febrock Ltd T/A Tedbar Tinker Hire,Member,S,Hire Company,Construction Supplies,74990,True,True
e6375b51a0f24f08cde3a803bfcd90b8,Febrock Ltd T/A Tedbar Tinker Hire,2017,136727.15,,Febrock Ltd T/A Tedbar Tinker Hire,Member,S,Hire Company,Construction Supplies,74990,True,True
e6375b51a0f24f08cde3a803bfcd90b8,Febrock Ltd T/A Tedbar Tinker Hire,2018,140281.18,,Febrock Ltd T/A Tedbar Tinker Hire,Member,S,Hire Company,Construction Supplies,74990,True,True
e6375b51a0f24f08cde3a803bfcd90b8,Febrock Ltd T/A Tedbar Tinker Hire,2021,306.22,,Febrock Ltd T/A Tedbar Tinker Hire,Member,S,Hire Company,Construction Supplies,74990,True,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2016,24598.54,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2017,2409.15,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2018,2858.72,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2019,3424.75,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2020,29914.75,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2021,11420.09,,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64a33287d75ec33ec95387bb51cbe15,Ethernet Puddle (BTS),2022,124.36,0.0,Ethernet Puddle (BTS),Member,GY,Traders Generalist,Power Tools Specialist,,False,True
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2016,-3920.86,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2016,-3920.86,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2018,99.6,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2018,99.6,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2019,1002.0,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2019,1002.0,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2020,-173.4,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2020,-173.4,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2021,0.0,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2021,0.0,,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2022,130.74,0.0,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2022,130.74,0.0,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2023,-130.74,0.0,Cash Account,Member,,,,,False,False
e64b407ff0a75925efac7ef5f5034cd4,Cash Account,2023,-130.74,0.0,Cash Account,Member,,,,,False,False
e6880db8bf8479e17202b9807ca50487,Consumables Solutions Ltd,2019,342.72,,Consumables Solutions Ltd,Member,SN,Industrial Distribution,Construction Supplies,46760|46420|46750,False,True
e6880db8bf8479e17202b9807ca50487,Consumables Solutions Ltd,2020,451.22,,Consumables Solutions Ltd,Member,SN,Industrial Distribution,Construction Supplies,46760|46420|46750,False,True
e6ef507b394304cb429533c9d244de2c,PORTAFIX,2018,318.24,,PORTAFIX,Member,SP,,,46900,,
e6ef507b394304cb429533c9d244de2c,PORTAFIX,2020,520.81,,PORTAFIX,Member,SP,,,46900,,
e760294c596b01d9f30a7688f568e848,Manning Machine Tools Ltd,2020,8077.61,,Manning Machine Tools Ltd,Member,WV,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46720,True,False
e760294c596b01d9f30a7688f568e848,Manning Machine Tools Ltd,2021,35192.77,,Manning Machine Tools Ltd,Member,WV,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46720,True,False
e760294c596b01d9f30a7688f568e848,Manning Machine Tools Ltd,2022,35252.340000000004,31000.0,Manning Machine Tools Ltd,Member,WV,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46720,True,False
e760294c596b01d9f30a7688f568e848,Manning Machine Tools Ltd,2023,43536.9,32791.0,Manning Machine Tools Ltd,Member,WV,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46720,True,False
e760294c596b01d9f30a7688f568e848,Manning Machine Tools Ltd,2024,422.95,38851.0,Manning Machine Tools Ltd,Member,WV,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46720,True,False
e7814f1f8fd7cfe5abc71ed6d791f10b,Mettex Fasteners Ltd,2016,814481.25,,Mettex Fasteners Ltd,Member,ST,Fixings & Fasteners Specialist,Construction Supplies,46690,True,True
e7814f1f8fd7cfe5abc71ed6d791f10b,Mettex Fasteners Ltd,2017,1159189.81,,Mettex Fasteners Ltd,Member,ST,Fixings & Fasteners Specialist,Construction Supplies,46690,True,True
e7814f1f8fd7cfe5abc71ed6d791f10b,Mettex Fasteners Ltd,2018,1216052.36,,Mettex Fasteners Ltd,Member,ST,Fixings & Fasteners Specialist,Construction Supplies,46690,True,True
e7814f1f8fd7cfe5abc71ed6d791f10b,Mettex Fasteners Ltd,2019,360.0,,Mettex Fasteners Ltd,Member,ST,Fixings & Fasteners Specialist,Construction Supplies,46690,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2016,140346.21,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2017,167772.11,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2018,184488.45,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2019,140362.97,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2020,136256.39,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e7818b0f94a741ea10ae655393444721,Jaybee Tools & Fasteners Ltd,2021,38939.26,,Jaybee Tools & Fasteners Ltd,Member,DE,Cutting Tools Specialist,Engineering Supplies - Cutting Tools,46180,True,True
e787994fd238af271a8f6b2dbd9626a8,Johnson Plant Hire,2016,48416.2,,Johnson Plant Hire,Member,PR,Hire Company,Construction Supplies,77390,True,True
e787994fd238af271a8f6b2dbd9626a8,Johnson Plant Hire,2017,6700.61,,Johnson Plant Hire,Member,PR,Hire Company,Construction Supplies,77390,True,True
e787994fd238af271a8f6b2dbd9626a8,Johnson Plant Hire,2018,9639.18,,Johnson Plant Hire,Member,PR,Hire Company,Construction Supplies,77390,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2019,1695.6,,Advantiv Ltd (Ebbw Vale Office),Member,CF,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2019,1695.6,,Advantiv Ltd,Member,RG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",82110,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2019,1695.6,,Advantiv Ltd - Wales,Member,SA,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2020,477.0,,Advantiv Ltd (Ebbw Vale Office),Member,CF,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2020,477.0,,Advantiv Ltd,Member,RG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",82110,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2020,477.0,,Advantiv Ltd - Wales,Member,SA,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2021,0.0,,Advantiv Ltd (Ebbw Vale Office),Member,CF,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2021,0.0,,Advantiv Ltd,Member,RG,Facilities Management Specialist,"Maintenance, Repair and Overhaul",82110,True,True
e7e4cc0325d647af208609fc93bcb545,Advantiv Ltd,2021,0.0,,Advantiv Ltd - Wales,Member,SA,Facilities Management Specialist,"Maintenance, Repair and Overhaul",,True,True
e846919c837bbd5caae0236ef9544d1e,BEST PNEUMATIC SYSTEMS LTD,2020,378.3,,BEST PNEUMATIC SYSTEMS LTD,Member,BB,,,,,
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2018,34600.82,,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2019,464.4,,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2020,173392.88999999998,,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2021,540855.05,,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2022,474703.01,413000.0,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2023,511464.27,444004.0,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e909a3a9a4eb834f1cc2cec6e2c59d89,Lee Garth Tools Ltd,2024,32903.920000000006,,Lee Garth Tools Ltd,Member,DN,Traders Generalist,Construction Supplies,46690,True,True
e92dfc5be00c58b1f05a03549f5c7a3e,"PEN KITS DIRECT LTD.,",2018,1550.5,,"PEN KITS DIRECT LTD.,",Member,SG,,,,,
e98fe94df649647e2c94f665be80855d,The Hand & Power Tool Centre Ltd,2020,125957.77,,The Hand & Power Tool Centre Ltd,Member,NG,Industrial Distribution,Engineering,,True,True
e98fe94df649647e2c94f665be80855d,The Hand & Power Tool Centre Ltd,2021,392665.83,,The Hand & Power Tool Centre Ltd,Member,NG,Industrial Distribution,Engineering,,True,True
e98fe94df649647e2c94f665be80855d,The Hand & Power Tool Centre Ltd,2022,393959.95,359000.0,The Hand & Power Tool Centre Ltd,Member,NG,Industrial Distribution,Engineering,,True,True
e98fe94df649647e2c94f665be80855d,The Hand & Power Tool Centre Ltd,2023,337162.25,387269.0,The Hand & Power Tool Centre Ltd,Member,NG,Industrial Distribution,Engineering,,True,True
e98fe94df649647e2c94f665be80855d,The Hand & Power Tool Centre Ltd,2024,10105.779999999999,332894.0,The Hand & Power Tool Centre Ltd,Member,NG,Industrial Distribution,Engineering,,True,True
